"time"	"probe"	"rep"	"value"
31.89268	"0.488"	"2"	4475.945
31.96719	"0.488"	"2"	4479.083
32.04171	"0.488"	"2"	4493.01
32.11622	"0.488"	"2"	4492.05
32.19074	"0.488"	"2"	4507.36
32.26525	"0.488"	"2"	4513.884
32.33977	"0.488"	"2"	4499.546
32.41429	"0.488"	"2"	4515.061
32.4888	"0.488"	"2"	4510.549
32.56332	"0.488"	"2"	4521.319
32.63783	"0.488"	"2"	4523.718
32.71235	"0.488"	"2"	4520.19
32.78686	"0.488"	"2"	4522.824
32.86138	"0.488"	"2"	4531.422
32.9359	"0.488"	"2"	4528.385
33.01041	"0.488"	"2"	4535.845
33.08493	"0.488"	"2"	4545.641
33.15944	"0.488"	"2"	4552.552
33.23396	"0.488"	"2"	4550.248
33.30847	"0.488"	"2"	4538.059
33.38299	"0.488"	"2"	4540.962
33.4575	"0.488"	"2"	4549.339
33.53202	"0.488"	"2"	4551.572
33.60654	"0.488"	"2"	4557.955
33.68105	"0.488"	"2"	4558.995
33.75557	"0.488"	"2"	4578.748
33.83008	"0.488"	"2"	4568.359
33.9046	"0.488"	"2"	4558.679
33.97911	"0.488"	"2"	4565.328
34.05363	"0.488"	"2"	4567.531
34.12814	"0.488"	"2"	4569.873
34.20266	"0.488"	"2"	4575.84
34.27718	"0.488"	"2"	4577.288
34.35169	"0.488"	"2"	4577.407
34.42621	"0.488"	"2"	4594.231
34.50072	"0.488"	"2"	4602.009
34.57524	"0.488"	"2"	4585.379
34.64975	"0.488"	"2"	4595.563
34.72427	"0.488"	"2"	4586.437
34.79879	"0.488"	"2"	4601.073
34.8733	"0.488"	"2"	4602.247
34.94782	"0.488"	"2"	4584.655
35.02233	"0.488"	"2"	4602.176
35.09685	"0.488"	"2"	4620.779
35.17136	"0.488"	"2"	4610.112
35.24588	"0.488"	"2"	4611.191
35.32039	"0.488"	"2"	4605.55
0	"0.977"	"2"	4762.125
0.07452	"0.977"	"2"	4770.935
0.14903	"0.977"	"2"	4772.064
0.22355	"0.977"	"2"	4770.905
0.29806	"0.977"	"2"	4758.012
0.37258	"0.977"	"2"	4766.414
0.44709	"0.977"	"2"	4760.033
0.52161	"0.977"	"2"	4758.751
0.59612	"0.977"	"2"	4774.347
0.67064	"0.977"	"2"	4775.333
0.74516	"0.977"	"2"	4754.597
0.81967	"0.977"	"2"	4761.636
0.89419	"0.977"	"2"	4768.011
0.9687	"0.977"	"2"	4761.97
1.04322	"0.977"	"2"	4765.85
1.11773	"0.977"	"2"	4755.649
1.19225	"0.977"	"2"	4761.365
1.26677	"0.977"	"2"	4764.333
1.34128	"0.977"	"2"	4764.807
1.4158	"0.977"	"2"	4757.074
1.49031	"0.977"	"2"	4774.8
1.56483	"0.977"	"2"	4759.371
1.63934	"0.977"	"2"	4756.051
1.71386	"0.977"	"2"	4770.3
1.78837	"0.977"	"2"	4759.544
1.86289	"0.977"	"2"	4757.929
1.93741	"0.977"	"2"	4757.205
2.01192	"0.977"	"2"	4759.419
2.08644	"0.977"	"2"	4761.705
2.16095	"0.977"	"2"	4766.366
2.23547	"0.977"	"2"	4759.112
2.30998	"0.977"	"2"	4763.845
2.3845	"0.977"	"2"	4767.361
2.45901	"0.977"	"2"	4754.713
2.53353	"0.977"	"2"	4775.593
2.60805	"0.977"	"2"	4768.145
2.68256	"0.977"	"2"	4769.483
2.75708	"0.977"	"2"	4778.314
2.83159	"0.977"	"2"	4772.282
2.90611	"0.977"	"2"	4762.942
2.98062	"0.977"	"2"	4771.695
3.05514	"0.977"	"2"	4759.806
3.12966	"0.977"	"2"	4781.02
3.20417	"0.977"	"2"	4758.999
3.27869	"0.977"	"2"	4769.716
3.3532	"0.977"	"2"	4763.04
3.42772	"0.977"	"2"	4762.009
3.50223	"0.977"	"2"	4764.396
3.57675	"0.977"	"2"	4756.832
3.65126	"0.977"	"2"	4775.989
3.72578	"0.977"	"2"	4764.959
3.8003	"0.977"	"2"	4770.699
3.87481	"0.977"	"2"	4761.365
3.94933	"0.977"	"2"	4774.219
4.02384	"0.977"	"2"	4766.291
4.09836	"0.977"	"2"	4763.12
4.17287	"0.977"	"2"	4757.568
4.24739	"0.977"	"2"	4768.527
4.3219	"0.977"	"2"	4757.205
4.39642	"0.977"	"2"	4764.682
4.47094	"0.977"	"2"	4773.754
4.54545	"0.977"	"2"	4768.237
4.61997	"0.977"	"2"	4760.095
4.69448	"0.977"	"2"	4753.107
4.769	"0.977"	"2"	4752.201
4.84351	"0.977"	"2"	4767.421
4.91803	"0.977"	"2"	4748.097
4.99255	"0.977"	"2"	4769.334
5.06706	"0.977"	"2"	4752.526
5.14158	"0.977"	"2"	4761.207
5.21609	"0.977"	"2"	4775.405
5.29061	"0.977"	"2"	4747.945
5.36512	"0.977"	"2"	4761.863
5.43964	"0.977"	"2"	4759.279
5.51415	"0.977"	"2"	4768.294
5.58867	"0.977"	"2"	4760.644
5.66319	"0.977"	"2"	4714.298
5.7377	"0.977"	"2"	4696.995
5.81222	"0.977"	"2"	4676.172
5.88673	"0.977"	"2"	4656.538
5.96125	"0.977"	"2"	4660.884
6.03576	"0.977"	"2"	4639.244
6.11028	"0.977"	"2"	4630.965
6.18479	"0.977"	"2"	4615.301
6.25931	"0.977"	"2"	4621.22
6.33383	"0.977"	"2"	4617.822
6.40834	"0.977"	"2"	4616.991
6.48286	"0.977"	"2"	4611.084
6.55737	"0.977"	"2"	4595.342
6.63189	"0.977"	"2"	4588.214
6.7064	"0.977"	"2"	4578.248
6.78092	"0.977"	"2"	4572.862
6.85544	"0.977"	"2"	4589.209
6.92995	"0.977"	"2"	4571.179
7.00447	"0.977"	"2"	4566.023
7.07898	"0.977"	"2"	4563.355
7.1535	"0.977"	"2"	4561.535
7.22801	"0.977"	"2"	4553.959
7.30253	"0.977"	"2"	4560.542
7.37704	"0.977"	"2"	4557.866
7.45156	"0.977"	"2"	4549.652
7.52608	"0.977"	"2"	4542.637
7.60059	"0.977"	"2"	4530.105
7.67511	"0.977"	"2"	4545.9
7.74962	"0.977"	"2"	4543.26
7.82414	"0.977"	"2"	4529.011
7.89865	"0.977"	"2"	4526.144
7.97317	"0.977"	"2"	4533.347
8.04768	"0.977"	"2"	4528.895
8.1222	"0.977"	"2"	4528.564
8.19672	"0.977"	"2"	4521.433
8.27123	"0.977"	"2"	4519.019
8.34575	"0.977"	"2"	4508.248
8.42026	"0.977"	"2"	4514
8.49478	"0.977"	"2"	4492.038
8.56929	"0.977"	"2"	4505.506
8.64381	"0.977"	"2"	4503.691
8.71833	"0.977"	"2"	4491.675
8.79284	"0.977"	"2"	4486.561
8.86736	"0.977"	"2"	4489.991
8.94187	"0.977"	"2"	4480.296
9.01639	"0.977"	"2"	4481.652
9.0909	"0.977"	"2"	4485.872
9.16542	"0.977"	"2"	4488.152
9.23993	"0.977"	"2"	4477.808
9.31445	"0.977"	"2"	4475.528
9.38897	"0.977"	"2"	4460.564
9.46348	"0.977"	"2"	4464.057
9.538	"0.977"	"2"	4453.161
9.61251	"0.977"	"2"	4465.133
9.68703	"0.977"	"2"	4481.158
9.76154	"0.977"	"2"	4457.206
9.83606	"0.977"	"2"	4461.667
9.91057	"0.977"	"2"	4452.822
9.98509	"0.977"	"2"	4450.673
10.05961	"0.977"	"2"	4463.577
10.13412	"0.977"	"2"	4447.931
10.20864	"0.977"	"2"	4437.718
10.28315	"0.977"	"2"	4440.072
10.35767	"0.977"	"2"	4453.844
10.43218	"0.977"	"2"	4435.387
10.5067	"0.977"	"2"	4443.344
10.58122	"0.977"	"2"	4440.174
10.65573	"0.977"	"2"	4441.941
10.73025	"0.977"	"2"	4433.227
10.80476	"0.977"	"2"	4437.524
10.87928	"0.977"	"2"	4432.008
10.95379	"0.977"	"2"	4424.945
11.02831	"0.977"	"2"	4418.096
11.10282	"0.977"	"2"	4424.98
11.17734	"0.977"	"2"	4420.042
11.25186	"0.977"	"2"	4410.094
11.32637	"0.977"	"2"	4412.773
11.40089	"0.977"	"2"	4423.642
11.4754	"0.977"	"2"	4410.577
11.54992	"0.977"	"2"	4404.917
11.62443	"0.977"	"2"	4406.092
11.69895	"0.977"	"2"	4403.993
11.77346	"0.977"	"2"	4418.007
11.84798	"0.977"	"2"	4404.506
11.9225	"0.977"	"2"	4415.524
11.99701	"0.977"	"2"	4399.523
12.07153	"0.977"	"2"	4406.771
12.14604	"0.977"	"2"	4405.361
12.22056	"0.977"	"2"	4391.631
12.29507	"0.977"	"2"	4404.059
12.36959	"0.977"	"2"	4396.534
12.44411	"0.977"	"2"	4398.233
12.51862	"0.977"	"2"	4398.566
12.59314	"0.977"	"2"	4384.151
12.66765	"0.977"	"2"	4399.279
12.74217	"0.977"	"2"	4398.468
12.81668	"0.977"	"2"	4395.169
12.8912	"0.977"	"2"	4397.616
12.96571	"0.977"	"2"	4388.97
13.04023	"0.977"	"2"	4396.898
13.11475	"0.977"	"2"	4391.608
13.18926	"0.977"	"2"	4384.863
13.26378	"0.977"	"2"	4390.651
13.33829	"0.977"	"2"	4394.722
13.41281	"0.977"	"2"	4379.156
13.48732	"0.977"	"2"	4381.195
13.56184	"0.977"	"2"	4377.878
13.63635	"0.977"	"2"	4384.726
13.71087	"0.977"	"2"	4383.463
13.78539	"0.977"	"2"	4378.685
13.8599	"0.977"	"2"	4382.3
13.93442	"0.977"	"2"	4368.511
14.00893	"0.977"	"2"	4383.877
14.08345	"0.977"	"2"	4380.324
14.15796	"0.977"	"2"	4368.451
14.23248	"0.977"	"2"	4364.279
14.307	"0.977"	"2"	4362.521
14.38151	"0.977"	"2"	4367.399
14.45603	"0.977"	"2"	4369.348
14.53054	"0.977"	"2"	4372.147
14.60506	"0.977"	"2"	4356.962
14.67957	"0.977"	"2"	4358.077
14.75409	"0.977"	"2"	4367.912
14.8286	"0.977"	"2"	4358.271
14.90312	"0.977"	"2"	4357.395
14.97764	"0.977"	"2"	4350.439
15.05215	"0.977"	"2"	4360.16
15.12667	"0.977"	"2"	4357.1
15.20118	"0.977"	"2"	4363.739
15.2757	"0.977"	"2"	4354.987
15.35021	"0.977"	"2"	4344.696
15.42473	"0.977"	"2"	4356.533
15.49924	"0.977"	"2"	4353.175
15.57376	"0.977"	"2"	4353.502
15.64828	"0.977"	"2"	4357.266
15.72279	"0.977"	"2"	4350.17
15.79731	"0.977"	"2"	4352.203
15.87182	"0.977"	"2"	4343.73
15.94634	"0.977"	"2"	4344.106
16.02085	"0.977"	"2"	4355.562
16.09537	"0.977"	"2"	4345.274
16.16989	"0.977"	"2"	4337.919
16.2444	"0.977"	"2"	4341.948
16.31892	"0.977"	"2"	4333.168
16.39343	"0.977"	"2"	4340.19
16.46795	"0.977"	"2"	4345.912
16.54246	"0.977"	"2"	4330.76
16.61698	"0.977"	"2"	4331.678
16.69149	"0.977"	"2"	4340.568
16.76601	"0.977"	"2"	4331.136
16.84053	"0.977"	"2"	4344.919
16.91504	"0.977"	"2"	4338.586
16.98956	"0.977"	"2"	4343.611
17.06407	"0.977"	"2"	4340.327
17.13859	"0.977"	"2"	4335.716
17.2131	"0.977"	"2"	4337.57
17.28762	"0.977"	"2"	4337.046
17.36213	"0.977"	"2"	4336.712
17.43665	"0.977"	"2"	4329.249
17.51117	"0.977"	"2"	4323.649
17.58568	"0.977"	"2"	4342.279
17.6602	"0.977"	"2"	4332.054
17.73471	"0.977"	"2"	4331.079
17.80923	"0.977"	"2"	4335.099
17.88374	"0.977"	"2"	4330.4
17.95826	"0.977"	"2"	4331.92
18.03278	"0.977"	"2"	4329.732
18.10729	"0.977"	"2"	4327.866
18.18181	"0.977"	"2"	4329.699
18.25632	"0.977"	"2"	4328.468
18.33084	"0.977"	"2"	4337.141
18.40535	"0.977"	"2"	4324.609
18.47987	"0.977"	"2"	4329.547
18.55438	"0.977"	"2"	4334.569
18.6289	"0.977"	"2"	4329.196
18.70342	"0.977"	"2"	4324.278
18.77793	"0.977"	"2"	4325.527
18.85245	"0.977"	"2"	4326.752
18.92696	"0.977"	"2"	4319.271
19.00148	"0.977"	"2"	4321.632
19.07599	"0.977"	"2"	4325.768
19.15051	"0.977"	"2"	4320.3
19.22502	"0.977"	"2"	4323.262
19.29954	"0.977"	"2"	4320.064
19.37406	"0.977"	"2"	4320.24
19.44857	"0.977"	"2"	4322.466
19.52309	"0.977"	"2"	4319.412
19.5976	"0.977"	"2"	4316.41
19.67212	"0.977"	"2"	4317.817
19.74663	"0.977"	"2"	4318.646
19.82115	"0.977"	"2"	4314.789
19.89567	"0.977"	"2"	4321.948
19.97018	"0.977"	"2"	4317.379
20.0447	"0.977"	"2"	4322.383
20.11921	"0.977"	"2"	4311.773
20.19373	"0.977"	"2"	4307.634
20.26824	"0.977"	"2"	4319.584
20.34276	"0.977"	"2"	4308.033
20.41727	"0.977"	"2"	4309.681
20.49179	"0.977"	"2"	4311.854
20.56631	"0.977"	"2"	4305.86
20.64082	"0.977"	"2"	4314.324
20.71534	"0.977"	"2"	4316.729
20.78985	"0.977"	"2"	4313.394
20.86437	"0.977"	"2"	4302.523
20.93888	"0.977"	"2"	4314.494
21.0134	"0.977"	"2"	4308.653
21.08791	"0.977"	"2"	4308.975
21.16243	"0.977"	"2"	4305.899
21.23695	"0.977"	"2"	4302.57
21.31146	"0.977"	"2"	4318.306
21.38598	"0.977"	"2"	4323.319
21.46049	"0.977"	"2"	4308.963
21.53501	"0.977"	"2"	4307.121
21.60952	"0.977"	"2"	4309.973
21.68404	"0.977"	"2"	4306.459
21.75856	"0.977"	"2"	4312.438
21.83307	"0.977"	"2"	4304.028
21.90759	"0.977"	"2"	4313.925
21.9821	"0.977"	"2"	4307.795
22.05662	"0.977"	"2"	4303.554
22.13113	"0.977"	"2"	4313.633
22.20565	"0.977"	"2"	4314.244
22.28016	"0.977"	"2"	4300.86
22.35468	"0.977"	"2"	4295.355
22.4292	"0.977"	"2"	4306.266
22.50371	"0.977"	"2"	4298.961
22.57823	"0.977"	"2"	4297.742
22.65274	"0.977"	"2"	4309.028
22.72726	"0.977"	"2"	4308.224
22.80177	"0.977"	"2"	4308.641
22.87629	"0.977"	"2"	4313.976
22.9508	"0.977"	"2"	4304.066
23.02532	"0.977"	"2"	4307.178
23.09984	"0.977"	"2"	4307.21
23.17435	"0.977"	"2"	4302.543
23.24887	"0.977"	"2"	4301.354
23.32338	"0.977"	"2"	4307.02
23.3979	"0.977"	"2"	4303.226
23.47241	"0.977"	"2"	4303.801
23.54693	"0.977"	"2"	4306.901
23.62145	"0.977"	"2"	4312.074
23.69596	"0.977"	"2"	4294.693
23.77048	"0.977"	"2"	4304.507
23.84499	"0.977"	"2"	4305.601
23.91951	"0.977"	"2"	4306.763
23.99402	"0.977"	"2"	4288.518
24.06854	"0.977"	"2"	4312.494
24.14305	"0.977"	"2"	4292.053
24.21757	"0.977"	"2"	4311.246
24.29209	"0.977"	"2"	4305.41
24.3666	"0.977"	"2"	4305.81
24.44112	"0.977"	"2"	4296.985
24.51563	"0.977"	"2"	4306.048
24.59015	"0.977"	"2"	4302.284
24.66466	"0.977"	"2"	4288.578
24.73918	"0.977"	"2"	4299.948
24.81369	"0.977"	"2"	4300.815
24.88821	"0.977"	"2"	4293.695
24.96273	"0.977"	"2"	4291.669
25.03724	"0.977"	"2"	4299.551
25.11176	"0.977"	"2"	4292.822
25.18627	"0.977"	"2"	4296.78
25.26079	"0.977"	"2"	4295.769
25.3353	"0.977"	"2"	4288.977
25.40982	"0.977"	"2"	4291.478
25.48434	"0.977"	"2"	4306.486
25.55885	"0.977"	"2"	4298.612
25.63337	"0.977"	"2"	4307.92
25.70788	"0.977"	"2"	4287.979
25.7824	"0.977"	"2"	4304.457
25.85691	"0.977"	"2"	4292.446
25.93143	"0.977"	"2"	4295.364
26.00594	"0.977"	"2"	4301.283
26.08046	"0.977"	"2"	4299.322
26.15498	"0.977"	"2"	4290.596
26.22949	"0.977"	"2"	4294.896
26.30401	"0.977"	"2"	4299.667
26.37852	"0.977"	"2"	4293.883
26.45304	"0.977"	"2"	4292.786
26.52755	"0.977"	"2"	4304.4
26.60207	"0.977"	"2"	4290.357
26.67658	"0.977"	"2"	4297.677
26.7511	"0.977"	"2"	4299.629
26.82562	"0.977"	"2"	4304.71
26.90013	"0.977"	"2"	4299.739
26.97465	"0.977"	"2"	4291.078
27.04916	"0.977"	"2"	4292.729
27.12368	"0.977"	"2"	4300.484
27.19819	"0.977"	"2"	4305.249
27.27271	"0.977"	"2"	4284.108
27.34723	"0.977"	"2"	4299.203
27.42174	"0.977"	"2"	4297.751
27.49626	"0.977"	"2"	4295.054
27.57077	"0.977"	"2"	4303.19
27.64529	"0.977"	"2"	4299.015
27.7198	"0.977"	"2"	4294.673
27.79432	"0.977"	"2"	4297.471
27.86883	"0.977"	"2"	4295.421
27.94335	"0.977"	"2"	4293.954
28.01787	"0.977"	"2"	4300.216
28.09238	"0.977"	"2"	4309.3
28.1669	"0.977"	"2"	4299.56
28.24141	"0.977"	"2"	4303.432
28.31593	"0.977"	"2"	4295.507
28.39044	"0.977"	"2"	4296.961
28.46496	"0.977"	"2"	4300.219
28.53947	"0.977"	"2"	4291.379
28.61399	"0.977"	"2"	4296.169
28.68851	"0.977"	"2"	4304.034
28.76302	"0.977"	"2"	4293.776
28.83754	"0.977"	"2"	4311.314
28.91205	"0.977"	"2"	4290.184
28.98657	"0.977"	"2"	4296.595
29.06108	"0.977"	"2"	4291.999
29.1356	"0.977"	"2"	4287.192
29.21012	"0.977"	"2"	4284.152
29.28463	"0.977"	"2"	4295.424
29.35915	"0.977"	"2"	4294.389
29.43366	"0.977"	"2"	4285.672
29.50818	"0.977"	"2"	4290.152
29.58269	"0.977"	"2"	4295.933
29.65721	"0.977"	"2"	4296.058
29.73172	"0.977"	"2"	4286.954
29.80624	"0.977"	"2"	4306.486
29.88076	"0.977"	"2"	4294.366
29.95527	"0.977"	"2"	4292.816
30.02979	"0.977"	"2"	4282.039
30.1043	"0.977"	"2"	4296.887
30.17882	"0.977"	"2"	4286.128
30.25333	"0.977"	"2"	4300.731
30.32785	"0.977"	"2"	4290.47
30.40236	"0.977"	"2"	4280.424
30.47688	"0.977"	"2"	4292.369
30.5514	"0.977"	"2"	4286.227
30.62591	"0.977"	"2"	4312.989
30.70043	"0.977"	"2"	4359.505
30.77494	"0.977"	"2"	4379.219
30.84946	"0.977"	"2"	4408.199
30.92397	"0.977"	"2"	4398.292
30.99849	"0.977"	"2"	4402.658
31.07301	"0.977"	"2"	4423.544
31.14752	"0.977"	"2"	4432.377
31.22204	"0.977"	"2"	4433.158
31.29655	"0.977"	"2"	4452.974
31.37107	"0.977"	"2"	4457.045
31.44558	"0.977"	"2"	4454.535
31.5201	"0.977"	"2"	4470.617
31.59461	"0.977"	"2"	4466.093
31.66913	"0.977"	"2"	4476.112
31.74365	"0.977"	"2"	4475.981
31.81816	"0.977"	"2"	4488.227
31.89268	"0.977"	"2"	4480.52
31.96719	"0.977"	"2"	4495.23
32.04171	"0.977"	"2"	4506.147
32.11622	"0.977"	"2"	4521.2
32.19074	"0.977"	"2"	4513.124
32.26525	"0.977"	"2"	4516.768
32.33977	"0.977"	"2"	4517.531
32.41429	"0.977"	"2"	4524.386
32.4888	"0.977"	"2"	4526.848
32.56332	"0.977"	"2"	4522.651
32.63783	"0.977"	"2"	4528.525
32.71235	"0.977"	"2"	4531.479
32.78686	"0.977"	"2"	4532.412
32.86138	"0.977"	"2"	4548.609
32.9359	"0.977"	"2"	4549.637
33.01041	"0.977"	"2"	4558.197
33.08493	"0.977"	"2"	4551.288
33.15944	"0.977"	"2"	4561.713
33.23396	"0.977"	"2"	4551.196
33.30847	"0.977"	"2"	4568.657
33.38299	"0.977"	"2"	4566.672
33.4575	"0.977"	"2"	4566.085
33.53202	"0.977"	"2"	4575.917
33.60654	"0.977"	"2"	4570.63
33.68105	"0.977"	"2"	4576.358
33.75557	"0.977"	"2"	4578.093
33.83008	"0.977"	"2"	4581.153
33.9046	"0.977"	"2"	4589.826
33.97911	"0.977"	"2"	4584.491
34.05363	"0.977"	"2"	4585.135
34.12814	"0.977"	"2"	4577.622
34.20266	"0.977"	"2"	4587.072
34.27718	"0.977"	"2"	4593.024
34.35169	"0.977"	"2"	4589.993
34.42621	"0.977"	"2"	4594.859
34.50072	"0.977"	"2"	4595.53
34.57524	"0.977"	"2"	4594.371
34.64975	"0.977"	"2"	4599.273
34.72427	"0.977"	"2"	4597.333
34.79879	"0.977"	"2"	4600.984
34.8733	"0.977"	"2"	4609.57
34.94782	"0.977"	"2"	4599.559
35.02233	"0.977"	"2"	4604.39
35.09685	"0.977"	"2"	4614.708
35.17136	"0.977"	"2"	4608.244
35.24588	"0.977"	"2"	4609.042
35.32039	"0.977"	"2"	4609.796
0	"1.953"	"2"	4720.563
0.07452	"1.953"	"2"	4724.428
0.14903	"1.953"	"2"	4721.335
0.22355	"1.953"	"2"	4729.551
0.29806	"1.953"	"2"	4719.967
0.37258	"1.953"	"2"	4720.011
0.44709	"1.953"	"2"	4730.615
0.52161	"1.953"	"2"	4714.298
0.59612	"1.953"	"2"	4721.153
0.67064	"1.953"	"2"	4738.307
0.74516	"1.953"	"2"	4718.453
0.81967	"1.953"	"2"	4724.184
0.89419	"1.953"	"2"	4718.173
0.9687	"1.953"	"2"	4734.43
1.04322	"1.953"	"2"	4717.958
1.11773	"1.953"	"2"	4721.424
1.19225	"1.953"	"2"	4717.106
1.26677	"1.953"	"2"	4733.559
1.34128	"1.953"	"2"	4715.496
1.4158	"1.953"	"2"	4707.387
1.49031	"1.953"	"2"	4728.633
1.56483	"1.953"	"2"	4724.857
1.63934	"1.953"	"2"	4726.139
1.71386	"1.953"	"2"	4729.643
1.78837	"1.953"	"2"	4717.085
1.86289	"1.953"	"2"	4727.274
1.93741	"1.953"	"2"	4716.006
2.01192	"1.953"	"2"	4713.616
2.08644	"1.953"	"2"	4716.018
2.16095	"1.953"	"2"	4716.039
2.23547	"1.953"	"2"	4719.928
2.30998	"1.953"	"2"	4717.049
2.3845	"1.953"	"2"	4713.184
2.45901	"1.953"	"2"	4719.734
2.53353	"1.953"	"2"	4718.772
2.60805	"1.953"	"2"	4716.927
2.68256	"1.953"	"2"	4707.205
2.75708	"1.953"	"2"	4712.585
2.83159	"1.953"	"2"	4717.055
2.90611	"1.953"	"2"	4721.013
2.98062	"1.953"	"2"	4718.673
3.05514	"1.953"	"2"	4718.548
3.12966	"1.953"	"2"	4711.026
3.20417	"1.953"	"2"	4725.14
3.27869	"1.953"	"2"	4718.703
3.3532	"1.953"	"2"	4713.237
3.42772	"1.953"	"2"	4715.475
3.50223	"1.953"	"2"	4726.264
3.57675	"1.953"	"2"	4711.753
3.65126	"1.953"	"2"	4713.526
3.72578	"1.953"	"2"	4709.685
3.8003	"1.953"	"2"	4706.88
3.87481	"1.953"	"2"	4717.329
3.94933	"1.953"	"2"	4702.872
4.02384	"1.953"	"2"	4709.166
4.09836	"1.953"	"2"	4707.006
4.17287	"1.953"	"2"	4714.644
4.24739	"1.953"	"2"	4709.283
4.3219	"1.953"	"2"	4716.319
4.39642	"1.953"	"2"	4707.339
4.47094	"1.953"	"2"	4720.253
4.54545	"1.953"	"2"	4712.462
4.61997	"1.953"	"2"	4714.343
4.69448	"1.953"	"2"	4710.013
4.769	"1.953"	"2"	4711.708
4.84351	"1.953"	"2"	4698.855
4.91803	"1.953"	"2"	4700.735
4.99255	"1.953"	"2"	4706.365
5.06706	"1.953"	"2"	4710.65
5.14158	"1.953"	"2"	4720.706
5.21609	"1.953"	"2"	4710.248
5.29061	"1.953"	"2"	4726.04
5.36512	"1.953"	"2"	4714.718
5.43964	"1.953"	"2"	4720.911
5.51415	"1.953"	"2"	4714.778
5.58867	"1.953"	"2"	4712.31
5.66319	"1.953"	"2"	4679.933
5.7377	"1.953"	"2"	4650.623
5.81222	"1.953"	"2"	4636.687
5.88673	"1.953"	"2"	4617.798
5.96125	"1.953"	"2"	4613.191
6.03576	"1.953"	"2"	4590.899
6.11028	"1.953"	"2"	4588.774
6.18479	"1.953"	"2"	4590.851
6.25931	"1.953"	"2"	4584.703
6.33383	"1.953"	"2"	4566.279
6.40834	"1.953"	"2"	4561.237
6.48286	"1.953"	"2"	4558.119
6.55737	"1.953"	"2"	4545.745
6.63189	"1.953"	"2"	4546.067
6.7064	"1.953"	"2"	4545.841
6.78092	"1.953"	"2"	4534.745
6.85544	"1.953"	"2"	4535.282
6.92995	"1.953"	"2"	4538.047
7.00447	"1.953"	"2"	4519.963
7.07898	"1.953"	"2"	4514.623
7.1535	"1.953"	"2"	4525.974
7.22801	"1.953"	"2"	4509.059
7.30253	"1.953"	"2"	4509.333
7.37704	"1.953"	"2"	4512.832
7.45156	"1.953"	"2"	4494.578
7.52608	"1.953"	"2"	4512.7
7.60059	"1.953"	"2"	4485.923
7.67511	"1.953"	"2"	4495.552
7.74962	"1.953"	"2"	4482.648
7.82414	"1.953"	"2"	4470.798
7.89865	"1.953"	"2"	4471.126
7.97317	"1.953"	"2"	4473.49
8.04768	"1.953"	"2"	4478.908
8.1222	"1.953"	"2"	4469.165
8.19672	"1.953"	"2"	4466.999
8.27123	"1.953"	"2"	4460.889
8.34575	"1.953"	"2"	4453.543
8.42026	"1.953"	"2"	4462.078
8.49478	"1.953"	"2"	4452.205
8.56929	"1.953"	"2"	4441.98
8.64381	"1.953"	"2"	4446.071
8.71833	"1.953"	"2"	4440.418
8.79284	"1.953"	"2"	4442.218
8.86736	"1.953"	"2"	4436.347
8.94187	"1.953"	"2"	4440.793
9.01639	"1.953"	"2"	4432.431
9.0909	"1.953"	"2"	4438.269
9.16542	"1.953"	"2"	4421.493
9.23993	"1.953"	"2"	4416.433
9.31445	"1.953"	"2"	4420.191
9.38897	"1.953"	"2"	4425.955
9.46348	"1.953"	"2"	4424.438
9.538	"1.953"	"2"	4405.966
9.61251	"1.953"	"2"	4414.973
9.68703	"1.953"	"2"	4411.581
9.76154	"1.953"	"2"	4406.264
9.83606	"1.953"	"2"	4404.393
9.91057	"1.953"	"2"	4405.057
9.98509	"1.953"	"2"	4406.181
10.05961	"1.953"	"2"	4396.334
10.13412	"1.953"	"2"	4402.944
10.20864	"1.953"	"2"	4393.601
10.28315	"1.953"	"2"	4406.491
10.35767	"1.953"	"2"	4396.302
10.43218	"1.953"	"2"	4384.944
10.5067	"1.953"	"2"	4397.011
10.58122	"1.953"	"2"	4377.636
10.65573	"1.953"	"2"	4389.191
10.73025	"1.953"	"2"	4381.394
10.80476	"1.953"	"2"	4386.652
10.87928	"1.953"	"2"	4387.668
10.95379	"1.953"	"2"	4384.732
11.02831	"1.953"	"2"	4375.339
11.10282	"1.953"	"2"	4382.926
11.17734	"1.953"	"2"	4378.495
11.25186	"1.953"	"2"	4367.229
11.32637	"1.953"	"2"	4372.847
11.40089	"1.953"	"2"	4381.514
11.4754	"1.953"	"2"	4371.238
11.54992	"1.953"	"2"	4361.835
11.62443	"1.953"	"2"	4368.296
11.69895	"1.953"	"2"	4366.723
11.77346	"1.953"	"2"	4360.357
11.84798	"1.953"	"2"	4360.357
11.9225	"1.953"	"2"	4360.855
11.99701	"1.953"	"2"	4347.506
12.07153	"1.953"	"2"	4352.209
12.14604	"1.953"	"2"	4355.77
12.22056	"1.953"	"2"	4349.381
12.29507	"1.953"	"2"	4358.31
12.36959	"1.953"	"2"	4353.1
12.44411	"1.953"	"2"	4346.499
12.51862	"1.953"	"2"	4346.386
12.59314	"1.953"	"2"	4333.001
12.66765	"1.953"	"2"	4344.964
12.74217	"1.953"	"2"	4344.535
12.81668	"1.953"	"2"	4342.237
12.8912	"1.953"	"2"	4330.987
12.96571	"1.953"	"2"	4344.168
13.04023	"1.953"	"2"	4334.188
13.11475	"1.953"	"2"	4328.489
